Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Time Since Purchase
215,-1.047831592882397,1,4,2020-03-03,2,1,2,1,,2023-06-01 11:17:48,0,0.006919478613797977
216,0.9789468038269146,0,37,2021-09-13,0,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
217,-1.7016310756918522,0,35,2021-01-03,4,2,1,0,2023-06-01 14:13:43,2023-06-01 11:17:48,0,-0.03353091588987972
218,-1.5708711791299612,2,30,2020-12-02,0,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
219,-0.0017524203872683886,1,32,2021-02-12,0,2,0,1,2023-06-01 03:11:47,2023-06-01 11:17:48,0,-0.26467602733946655
220,1.3712264935125877,0,9,2021-09-23,4,0,0,3,2023-06-01 09:57:49,2023-06-01 11:02:49,0,-1.5533100236709132
221,1.6981262349173154,0,39,2021-03-21,0,0,3,3,2023-06-01 13:53:51,2023-06-01 05:45:51,1,-0.4784852554303344
222,-0.6555519031967237,2,11,2021-03-27,0,2,0,0,2023-06-01 09:13:53,2023-06-01 11:17:48,1,-0.5131570221477724
223,1.3058465452316423,2,36,2021-02-05,1,2,0,2,2023-05-31 23:24:53,2023-06-01 11:17:48,0,-0.23000426062202853
224,1.501986390074479,0,23,2020-05-27,3,2,2,0,2023-05-31 22:57:55,2023-06-01 11:17:48,1,1.2377671970828479
225,0.9789468038269146,1,16,2020-11-16,3,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
226,-0.5901719549157782,0,33,2020-03-29,4,0,1,0,2023-06-01 12:23:57,2023-05-31 21:54:57,1,1.584484864257228
227,0.5866671141412414,0,3,2021-01-04,0,0,1,2,2023-05-31 22:49:59,2023-06-01 16:11:59,1,-0.045088171462359064
228,0.782806958984078,1,19,2020-03-08,1,2,2,2,2023-06-01 04:59:00,2023-06-01 11:17:48,1,1.7058360477682613
229,-0.7863117997586148,1,38,2020-07-21,0,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
230,1.4366064417935334,1,27,2021-02-20,4,0,0,3,2023-06-01 08:10:04,2023-06-01 10:40:04,0,-0.3109050496293839
231,1.3712264935125877,1,11,2020-06-29,3,2,2,0,2023-06-01 16:17:06,2023-06-01 11:17:48,0,1.0528511079231784
232,0.7174270107031325,1,13,2020-10-31,4,2,1,2,2023-06-01 00:58:07,2023-06-01 11:17:48,1,0.33630126242945924
233,-0.2632722135110505,1,19,2021-03-21,4,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
234,1.501986390074479,2,7,2021-02-01,3,2,1,0,2023-06-01 13:13:09,2023-06-01 11:17:48,0,-0.20111112169083017
235,1.3712264935125877,0,11,2020-03-29,1,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
236,-1.7016310756918522,0,9,2020-12-04,0,2,0,1,2023-06-01 05:47:13,2023-06-01 11:17:48,1,0.1398279176973104
237,-0.2632722135110505,1,41,2021-01-07,3,0,0,2,2023-06-01 08:21:14,2023-06-01 00:43:14,0,-0.0566454270348384
238,-0.8516917480395603,1,39,2021-09-16,2,0,1,3,2023-06-01 00:51:16,2023-06-01 08:38:16,1,-1.5128596291672354
239,1.63274628663637,0,21,2021-01-21,3,2,0,1,2023-06-01 16:22:18,2023-06-01 11:17:48,1,-0.1375462160421938
240,0.25976737273651374,1,28,2020-02-22,1,1,2,1,,2023-06-01 11:17:48,0,0.006919478613797977
241,1.4366064417935334,1,32,2021-07-25,4,0,2,3,2023-06-01 12:44:21,2023-06-01 09:42:21,0,-1.2065923564965328
242,0.7174270107031325,1,41,2021-10-26,0,0,2,3,2023-06-01 08:10:23,2023-06-01 21:49:23,0,-1.7440047406168222
243,-0.9170716963205059,1,12,2021-05-29,4,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
244,-0.06713236866821393,2,22,2020-05-21,4,2,0,0,2023-06-01 06:35:25,2023-06-01 11:17:48,1,1.2782175915865255
245,1.4366064417935334,0,25,2020-01-15,1,2,3,2,2023-06-01 06:07:27,2023-06-01 11:17:48,0,2.0121033204389636
246,0.7174270107031325,1,41,2020-04-07,0,2,3,2,2023-06-01 04:19:28,2023-06-01 11:17:48,1,1.532477214181071
247,0.9789468038269146,1,16,2020-02-09,4,2,3,0,2023-06-01 05:41:30,2023-06-01 11:17:48,0,1.8676376257829719
248,-0.4594120583538871,2,27,2020-01-22,0,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
249,-0.0017524203872683886,1,5,2021-04-22,3,2,0,3,2023-06-01 09:57:34,2023-06-01 11:17:48,0,-0.6634013445900039
250,-0.5901719549157782,1,38,2021-09-20,3,0,1,0,2023-06-01 15:10:34,2023-06-01 14:34:34,1,-1.535974140312194
251,-1.6362511274109066,0,34,2021-07-27,4,0,0,2,2023-06-01 03:15:34,2023-06-01 08:04:34,1,-1.2181496120690123
252,-0.9824516446014514,2,27,2020-12-05,4,2,0,3,2023-06-01 14:54:36,2023-06-01 11:17:48,1,0.13404928991107073
253,-0.2632722135110505,2,15,2020-03-20,1,2,1,3,2023-06-01 03:30:37,2023-06-01 11:17:48,0,1.636492514333385
254,1.63274628663637,0,24,2021-11-13,4,2,1,3,2023-06-01 19:13:38,2023-06-01 11:17:48,0,-1.8480200407691363
255,0.4559072175793503,0,18,2021-05-15,3,2,2,1,2023-06-01 11:01:38,2023-06-01 11:17:48,1,-0.7963097836735162
256,0.9135668555459691,0,5,2020-11-22,3,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
257,0.9135668555459691,0,17,2021-07-18,1,2,1,0,2023-06-01 02:09:42,2023-06-01 11:17:48,1,-1.1661419619928552
258,-1.309351386006179,0,31,2020-06-09,1,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
259,0.9789468038269146,0,30,2021-02-05,2,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
260,-0.7209318514776692,1,33,2021-08-14,0,0,2,3,2023-06-01 05:54:46,2023-06-01 11:26:46,0,-1.3221649122213264
261,0.782806958984078,2,2,2021-05-04,0,2,1,3,2023-06-01 00:09:48,2023-06-01 11:17:48,1,-0.7327448780248799
262,-0.13251231694915946,0,8,2021-01-22,0,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
263,0.25976737273651374,1,26,2021-12-11,2,0,3,0,2023-06-01 05:44:50,2023-06-01 00:08:50,0,-2.0098216187838474
264,0.5212871658602959,1,16,2021-01-23,2,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
265,0.1290074761746227,2,39,2021-06-28,3,0,0,3,2023-06-01 16:39:52,2023-06-01 04:42:52,0,-1.0505694062680617
266,-0.9824516446014514,1,20,2020-04-27,1,0,3,0,2023-06-01 20:18:54,2023-06-01 16:15:54,1,1.4169046584562777
267,-1.5708711791299612,0,1,2020-10-03,4,1,1,2,,2023-06-01 11:17:48,1,0.006919478613797977
268,-0.4594120583538871,1,17,2020-02-22,4,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
269,1.63274628663637,0,26,2020-08-21,1,2,3,2,2023-06-01 08:03:56,2023-06-01 11:17:48,1,0.7465838352524758
270,1.3058465452316423,2,24,2021-05-10,3,0,1,3,2023-06-01 07:21:57,2023-06-01 16:09:57,1,-0.767416644742318
271,1.2404665969506967,1,40,2021-01-08,0,0,0,2,2023-06-01 14:06:58,2023-06-01 13:27:58,1,-0.06242405482107807
272,-0.0017524203872683886,2,2,2021-07-15,3,1,0,2,,2023-06-01 11:17:48,0,0.006919478613797977
273,-0.06713236866821393,1,20,2021-10-25,4,2,0,0,2023-06-01 11:24:00,2023-06-01 11:17:48,1,-1.7382261128305827
274,-0.5901719549157782,2,35,2020-04-05,4,1,1,2,,2023-06-01 11:17:48,1,0.006919478613797977
275,0.5866671141412414,1,37,2021-04-16,1,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
276,1.1097067003888057,0,7,2021-05-01,3,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
277,1.2404665969506967,0,6,2021-12-01,0,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
278,-0.3286521617919961,0,5,2020-02-26,0,0,3,0,2023-06-01 20:36:06,2023-06-01 14:25:06,1,1.7694009534168975
279,-1.5054912308490156,2,3,2021-06-07,4,0,2,3,2023-06-01 00:42:08,2023-05-31 23:05:08,1,-0.9292182227570287
280,-0.2632722135110505,0,33,2021-06-24,0,2,1,3,2023-06-01 06:29:09,2023-06-01 11:17:48,1,-1.027454895123103
281,-0.7209318514776692,1,7,2021-05-08,2,0,0,0,2023-06-01 14:22:11,2023-06-01 16:09:11,1,-0.7558593891698385
282,0.5212871658602959,1,23,2020-11-11,2,2,2,3,2023-06-01 13:00:13,2023-06-01 11:17:48,0,0.2727363567808228
283,1.3058465452316423,1,18,2021-08-12,1,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
284,-0.3286521617919961,2,8,2021-01-06,4,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
285,-0.5901719549157782,0,27,2020-03-24,0,2,2,2,2023-05-31 22:22:16,2023-06-01 11:17:48,1,1.607599375402187
286,-1.309351386006179,0,2,2021-11-06,4,2,3,3,2023-05-31 22:02:18,2023-06-01 11:17:48,1,-1.8133482740516984
287,-1.2439714377252336,2,30,2021-10-23,4,2,0,2,2023-06-01 09:38:19,2023-06-01 11:17:48,0,-1.7266688572581033
288,-0.4594120583538871,2,20,2020-07-06,2,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
289,0.6520470624221869,2,14,2020-10-21,3,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
290,-0.9170716963205059,2,7,2020-03-21,3,2,0,1,2023-06-01 16:49:22,2023-06-01 11:17:48,1,1.6307138865471456
291,0.9135668555459691,2,34,2020-04-04,0,2,2,0,2023-05-31 22:57:22,2023-06-01 11:17:48,1,1.5440344697535504
292,-1.178591489444288,1,19,2021-01-27,1,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
293,-0.5901719549157782,0,32,2021-12-09,0,0,1,1,2023-06-01 05:29:23,2023-06-01 09:47:23,1,-1.9982643632113677
294,1.3712264935125877,1,34,2021-06-07,2,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
295,0.9135668555459691,0,32,2020-09-03,2,0,0,2,2023-06-01 01:49:25,2023-06-01 00:15:25,1,0.6714616740313601
296,-0.9824516446014514,0,11,2021-03-20,3,1,3,1,,2023-06-01 11:17:48,1,0.006919478613797977
297,-1.178591489444288,0,27,2021-04-02,0,0,3,3,2023-06-01 11:27:26,2023-06-01 08:26:26,0,-0.5478287888652105
298,-1.309351386006179,1,3,2020-09-12,1,0,0,2,2023-06-01 04:14:28,2023-06-01 17:40:28,1,0.6194540239552031
299,-1.4401112825680702,2,16,2020-06-26,2,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
300,1.5673663383554244,0,8,2021-10-06,1,2,3,2,2023-06-01 02:55:32,2023-06-01 11:17:48,0,-1.628432184892029
301,0.9789468038269146,2,2,2020-10-07,1,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
302,-0.9170716963205059,2,8,2020-05-03,1,1,3,3,,2023-06-01 11:17:48,0,0.006919478613797977
303,-0.0017524203872683886,1,2,2020-01-22,2,0,3,2,2023-06-01 00:49:37,2023-06-01 01:53:37,1,1.971652925935286
304,-1.047831592882397,0,7,2021-07-26,1,2,3,3,2023-06-01 10:19:38,2023-06-01 11:17:48,0,-1.2123709842827726
305,0.5866671141412414,0,2,2021-03-06,1,0,3,0,2023-06-01 12:24:39,2023-06-01 21:20:39,1,-0.3918058386367393
306,-0.7209318514776692,0,27,2020-08-17,1,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
307,-0.7863117997586148,0,15,2021-07-05,3,0,2,3,2023-06-01 17:07:42,2023-06-01 20:10:42,1,-1.0910198007717395
308,-1.5054912308490156,0,20,2020-05-05,4,2,0,3,2023-06-01 08:11:43,2023-06-01 11:17:48,1,1.3706756361663603
309,-1.6362511274109066,2,13,2021-04-20,2,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
310,1.1750866486697513,0,35,2020-07-17,4,1,1,0,,2023-06-01 11:17:48,0,0.006919478613797977
311,0.5866671141412414,1,31,2020-09-06,4,0,1,3,2023-06-01 13:51:48,2023-06-01 04:49:48,0,0.6541257906726411
312,0.1290074761746227,0,6,2020-07-18,3,0,0,0,2023-06-01 07:18:48,2023-06-01 09:18:48,0,0.9430571799846247
313,0.1290074761746227,0,27,2020-06-26,4,0,3,1,2023-06-01 00:13:50,2023-06-01 01:29:50,1,1.0701869912818973
314,-1.7016310756918522,1,1,2021-07-04,2,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
315,-0.9170716963205059,0,16,2021-01-15,1,0,1,1,2023-06-01 05:58:53,2023-06-01 05:41:53,1,-0.10287444932475577
316,-0.7209318514776692,2,13,2020-09-02,1,2,0,0,2023-05-31 22:01:53,2023-06-01 11:17:48,0,0.6714616740313601
317,0.5212871658602959,1,35,2021-08-15,1,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
318,-1.7016310756918522,1,3,2020-05-03,4,0,2,0,2023-06-01 07:32:56,2023-05-31 23:53:56,1,1.3822328917388396
319,-1.047831592882397,0,30,2021-09-10,0,2,3,1,2023-06-01 18:51:58,2023-06-01 11:17:48,0,-1.4781878624497975
320,-0.9824516446014514,0,28,2021-07-06,3,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
321,-1.1132115411633425,2,28,2021-08-09,1,0,3,1,2023-06-01 12:49:01,2023-06-01 05:11:01,1,-1.293271773290128
322,1.4366064417935334,0,0,2020-10-12,0,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
323,1.6981262349173154,1,8,2021-11-24,3,0,0,3,2023-06-01 06:48:03,2023-05-31 23:56:03,0,-1.9115849464177728
324,0.19438742445556823,2,8,2021-01-15,4,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
325,1.4366064417935334,2,22,2020-03-11,2,2,2,2,2023-06-01 06:35:07,2023-06-01 11:17:48,0,1.688500164409542
326,0.5212871658602959,0,26,2020-01-27,3,0,2,2,2023-06-01 00:41:07,2023-06-01 11:28:07,0,1.9427597870040878
327,1.63274628663637,1,15,2020-07-14,2,2,0,1,2023-06-01 04:58:08,2023-06-01 11:17:48,0,0.9661716911295833
328,0.06362752789367715,2,38,2020-11-22,3,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
329,0.9135668555459691,0,29,2021-08-09,4,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
330,0.06362752789367715,0,16,2021-10-21,3,0,3,0,2023-06-01 04:28:12,2023-06-01 09:59:12,0,-1.7151116016856238
331,0.7174270107031325,2,3,2020-08-06,3,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
332,0.3251473210174593,1,9,2020-07-09,1,2,3,2,2023-06-01 00:05:16,2023-06-01 11:17:48,0,0.9950648300607817
333,-1.5054912308490156,1,13,2020-04-18,4,0,3,3,2023-06-01 18:11:18,2023-06-01 19:56:18,1,1.4689123085324347
334,-0.197892265230105,2,31,2021-02-06,4,0,3,2,2023-06-01 10:39:19,2023-05-31 23:46:19,1,-0.23000426062202853
335,1.2404665969506967,0,40,2021-04-20,2,2,1,1,2023-06-01 18:51:20,2023-06-01 11:17:48,1,-0.6518440890175244
336,-0.5247920066348326,0,17,2021-06-29,1,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
337,-0.7209318514776692,1,1,2020-10-16,4,2,0,2,2023-06-01 19:18:22,2023-06-01 11:17:48,0,0.42298067922305427
338,0.782806958984078,2,31,2021-06-16,4,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
339,0.06362752789367715,1,41,2021-02-07,4,0,0,3,2023-06-01 08:44:25,2023-06-01 16:42:25,0,-0.2357828884082682
340,-0.7209318514776692,1,34,2020-02-25,2,0,2,1,2023-06-01 15:40:26,2023-06-01 11:02:26,1,1.7751795812031372
341,-1.2439714377252336,0,8,2020-11-05,0,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
342,-1.5708711791299612,0,2,2021-11-25,1,2,0,1,2023-06-01 21:26:28,2023-06-01 11:17:48,0,-1.9173635742040125
343,-1.5054912308490156,1,38,2021-01-20,1,0,2,0,2023-06-01 15:44:28,2023-06-01 21:15:28,1,-0.1317675882559541
344,0.25976737273651374,2,11,2021-08-16,2,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
345,0.5212871658602959,2,19,2021-05-16,4,0,1,2,2023-06-01 05:24:31,2023-06-01 17:25:31,1,-0.802088411459756
346,0.6520470624221869,1,14,2021-04-12,4,0,1,3,2023-06-01 15:56:32,2023-06-01 07:13:32,0,-0.6056150667276071
347,1.2404665969506967,0,32,2021-05-17,4,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
348,-0.0017524203872683886,0,25,2021-03-19,3,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
349,0.5212871658602959,1,5,2021-10-13,4,2,3,1,2023-06-01 18:27:35,2023-06-01 11:17:48,1,-1.6688825793957065
350,-1.047831592882397,0,20,2020-07-15,0,0,0,1,2023-05-31 23:30:36,2023-06-01 17:25:36,0,0.954614435557104
351,1.6981262349173154,2,14,2021-10-27,1,0,0,3,2023-06-01 07:33:38,2023-06-01 17:15:38,1,-1.749783368403062
352,0.4559072175793503,0,17,2021-12-19,1,2,3,2,2023-06-01 01:32:39,2023-06-01 11:17:48,1,-2.0560506410737647
353,0.19438742445556823,1,7,2020-12-14,3,0,1,1,2023-06-01 16:10:40,2023-06-01 10:42:40,1,0.0820416398349137
354,0.5212871658602959,1,28,2021-12-29,1,0,0,0,2023-06-01 19:19:42,2023-06-01 04:54:42,1,-2.1138369189361614
355,0.4559072175793503,1,33,2020-07-11,0,2,3,2,2023-05-31 23:23:44,2023-06-01 11:17:48,1,0.9777289467020627
356,-1.7016310756918522,2,22,2020-01-06,0,2,1,3,2023-06-01 02:07:45,2023-06-01 11:17:48,0,2.0641109705151206
357,-0.3940321100729416,1,41,2021-10-14,4,0,1,0,2023-06-01 01:05:47,2023-06-01 20:42:47,1,-1.6746612071819462
358,-1.2439714377252336,0,36,2021-11-18,3,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
359,0.9135668555459691,1,17,2021-01-03,0,2,2,3,2023-06-01 07:13:49,2023-06-01 11:17:48,1,-0.03353091588987972
360,-1.309351386006179,1,24,2020-08-21,0,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
361,-0.13251231694915946,1,31,2020-02-05,1,0,3,1,2023-06-01 06:19:52,2023-06-01 08:39:52,1,1.8907521369279308
362,0.3905272692984048,2,6,2020-12-05,2,0,3,0,2023-06-01 12:47:54,2023-06-01 14:54:54,0,0.13404928991107073
363,-1.5054912308490156,1,31,2021-03-14,2,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
364,0.25976737273651374,1,17,2020-08-21,3,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
365,-0.7209318514776692,1,15,2021-09-25,1,0,1,0,2023-06-01 15:03:58,2023-06-01 20:10:58,1,-1.5648672792433924
366,-1.4401112825680702,1,6,2020-02-02,0,0,3,3,2023-06-01 11:34:59,2023-06-01 07:18:59,1,1.9080880202866497
367,0.4559072175793503,2,39,2021-07-08,1,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
368,-0.9824516446014514,0,34,2021-03-08,0,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
369,-0.9824516446014514,2,2,2020-09-19,1,2,2,0,2023-06-01 08:29:04,2023-06-01 11:17:48,1,0.5790036294515254
370,1.1750866486697513,1,20,2021-11-17,2,2,2,0,2023-06-01 01:26:04,2023-06-01 11:17:48,0,-1.871134551914095
371,-1.309351386006179,1,34,2020-10-31,3,0,3,1,2023-06-01 14:12:04,2023-05-31 23:26:04,0,0.33630126242945924
372,-0.3286521617919961,2,2,2021-02-21,1,0,3,1,2023-05-31 22:20:05,2023-05-31 22:59:05,1,-0.32246230520186325
373,-0.7863117997586148,1,15,2021-11-04,3,0,3,3,2023-06-01 14:52:06,2023-06-01 21:08:06,0,-1.7960123906929792
374,-1.309351386006179,2,16,2021-06-01,4,0,0,2,2023-06-01 10:52:08,2023-06-01 11:42:08,0,-0.8945464560395907
375,1.2404665969506967,1,22,2020-02-21,2,2,2,1,2023-06-01 04:34:10,2023-06-01 11:17:48,0,1.798294092348096
376,-0.9170716963205059,0,23,2021-08-12,2,0,2,2,2023-06-01 19:50:11,2023-06-01 20:11:11,1,-1.310607656648847
377,-1.047831592882397,1,15,2021-05-10,3,2,2,1,2023-06-01 20:07:13,2023-06-01 11:17:48,0,-0.767416644742318
378,0.4559072175793503,0,17,2020-12-17,1,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
379,-0.13251231694915946,2,30,2020-07-19,3,0,3,1,2023-06-01 18:31:15,2023-05-31 22:18:15,0,0.937278552198385
380,-0.13251231694915946,1,22,2020-10-07,3,1,3,3,,2023-06-01 11:17:48,0,0.006919478613797977
381,-0.4594120583538871,0,16,2020-05-03,2,0,2,1,2023-06-01 07:09:19,2023-06-01 13:10:19,0,1.3822328917388396
382,1.1750866486697513,1,38,2021-09-07,2,0,1,1,2023-06-01 01:57:20,2023-05-31 23:14:20,1,-1.4608519790910783
383,-0.13251231694915946,2,26,2020-04-28,0,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
384,-0.4594120583538871,2,37,2020-12-16,3,0,1,3,2023-06-01 08:19:21,2023-06-01 13:00:21,1,0.07048438426243435
385,0.9135668555459691,2,18,2021-01-19,2,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
386,0.3251473210174593,0,17,2020-10-25,4,0,3,0,2023-06-01 15:49:25,2023-06-01 11:32:25,0,0.3709730291468972
387,0.5212871658602959,1,41,2021-07-17,1,0,0,1,2023-06-01 17:25:27,2023-05-31 23:21:27,1,-1.1603633342066155
388,-1.4401112825680702,0,0,2020-12-08,0,0,1,0,2023-06-01 16:17:28,2023-06-01 17:28:28,1,0.11671340655235173
389,-0.7209318514776692,0,29,2020-08-09,3,2,3,0,2023-06-01 17:36:29,2023-06-01 11:17:48,1,0.8159273686873519
390,-0.2632722135110505,2,9,2021-09-12,0,2,3,1,2023-06-01 19:37:31,2023-06-01 11:17:48,0,-1.4897451180222767
391,-1.6362511274109066,2,7,2021-07-09,4,0,1,2,2023-06-01 05:20:33,2023-06-01 17:47:33,0,-1.1141343119166982
392,1.04432675210786,2,41,2020-05-29,3,2,1,2,2023-06-01 05:28:34,2023-06-01 11:17:48,0,1.2319885692966082
393,-1.5708711791299612,0,2,2021-01-21,0,2,0,2,2023-06-01 14:26:35,2023-06-01 11:17:48,0,-0.1375462160421938
394,-1.178591489444288,0,4,2021-08-27,0,2,1,0,2023-06-01 15:51:36,2023-06-01 11:17:48,1,-1.397287073442442
395,-0.06713236866821393,0,26,2020-02-26,2,0,0,0,2023-06-01 16:18:38,2023-06-01 12:07:38,1,1.7694009534168975
396,-1.5054912308490156,0,15,2020-12-26,4,0,2,2,2023-05-31 21:55:39,2023-06-01 08:31:39,0,0.006919478613797977
397,0.3251473210174593,2,34,2021-02-23,3,2,2,0,2023-06-01 06:03:41,2023-06-01 11:17:48,0,-0.3282409329881029
398,-1.6362511274109066,1,38,2020-12-23,3,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
399,-0.197892265230105,0,41,2021-04-02,0,2,0,2,2023-06-01 06:14:44,2023-06-01 11:17:48,1,-0.5478287888652105
400,-1.178591489444288,1,13,2020-04-18,2,2,1,0,2023-06-01 05:46:45,2023-06-01 11:17:48,1,1.4689123085324347
401,0.4559072175793503,0,35,2021-04-13,0,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
402,0.9789468038269146,2,40,2021-12-14,0,2,3,1,2023-06-01 03:47:48,2023-06-01 11:17:48,1,-2.027157502142566
403,0.4559072175793503,0,37,2021-06-01,1,0,3,3,2023-06-01 10:23:49,2023-06-01 08:51:49,1,-0.8945464560395907
404,1.501986390074479,2,17,2021-11-11,0,0,2,2,2023-06-01 02:42:50,2023-05-31 22:34:50,1,-1.836462785196657
405,1.63274628663637,1,4,2021-08-30,1,0,0,3,2023-06-01 08:45:51,2023-06-01 13:11:51,1,-1.414622956801161
406,1.04432675210786,0,34,2020-04-03,4,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
407,0.6520470624221869,0,24,2020-03-11,3,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
408,0.9135668555459691,2,38,2020-08-18,4,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
409,0.3251473210174593,0,11,2020-03-20,2,0,0,1,2023-06-01 16:44:58,2023-06-01 02:29:58,1,1.636492514333385
410,-0.7863117997586148,1,34,2021-10-01,2,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
411,-0.7209318514776692,0,23,2020-08-12,1,2,2,0,2023-06-01 19:28:00,2023-06-01 11:17:48,0,0.7985914853286329
412,-1.6362511274109066,1,2,2021-05-16,3,0,2,2,2023-06-01 05:07:02,2023-06-01 06:59:02,0,-0.802088411459756
413,0.3251473210174593,0,39,2021-03-22,3,2,3,1,2023-06-01 01:27:03,2023-06-01 11:17:48,0,-0.48426388321657404
414,1.1750866486697513,1,1,2020-12-31,4,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
415,1.1750866486697513,2,10,2020-01-12,4,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
416,-0.197892265230105,1,32,2021-01-09,3,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
417,-0.7209318514776692,0,5,2020-03-06,2,1,2,1,,2023-06-01 11:17:48,0,0.006919478613797977
418,0.9135668555459691,2,15,2020-06-12,3,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
419,0.19438742445556823,0,14,2020-06-17,4,0,2,0,2023-05-31 22:20:10,2023-06-01 20:41:10,1,1.1164160135718149
420,0.7174270107031325,2,4,2020-11-26,2,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
421,-1.4401112825680702,2,1,2020-03-14,0,2,0,2,2023-06-01 20:33:14,2023-06-01 11:17:48,1,1.6711642810508232
422,-0.06713236866821393,0,0,2021-08-11,1,2,3,1,2023-06-01 12:08:15,2023-06-01 11:17:48,0,-1.3048290288626072
423,1.5673663383554244,1,39,2021-10-14,1,2,2,1,2023-06-01 19:30:17,2023-06-01 11:17:48,1,-1.6746612071819462
424,0.3251473210174593,1,30,2020-04-19,2,2,1,2,2023-06-01 01:27:19,2023-06-01 11:17:48,0,1.463133680746195
425,1.5673663383554244,0,35,2020-05-28,2,2,1,0,2023-06-01 20:57:20,2023-06-01 11:17:48,0,1.2377671970828479
426,-0.0017524203872683886,1,31,2021-07-03,2,1,2,0,,2023-06-01 11:17:48,1,0.006919478613797977
427,1.4366064417935334,1,1,2021-05-30,0,2,1,1,2023-06-01 02:39:23,2023-06-01 11:17:48,0,-0.8829892004671114
428,1.3712264935125877,2,22,2020-11-23,4,1,3,1,,2023-06-01 11:17:48,0,0.006919478613797977
429,-0.5901719549157782,1,32,2020-04-21,3,0,1,2,2023-06-01 17:08:26,2023-06-01 06:23:26,0,1.4515764251737158
430,1.3058465452316423,1,37,2021-02-12,3,0,2,0,2023-06-01 15:09:28,2023-06-01 16:26:28,1,-0.26467602733946655
431,0.6520470624221869,2,14,2020-09-23,1,2,2,2,2023-06-01 05:28:29,2023-06-01 11:17:48,1,0.5558891183065667
432,-0.6555519031967237,2,14,2020-05-03,0,2,2,1,2023-05-31 22:03:31,2023-06-01 11:17:48,0,1.3764542639526
